DrugCom_ID	DrugID_1	Drug_Name_1	Highest_status_1	order_1	DrugID_2	Drug_Name_2	Highest_status_2	order_2	DrugID_3	Drug_Name_3	DrugID_4	Drug_Name_4	Disease_Entry	Source	Highest_status	Cell Line	ZIP	Bliss	Loewe	HSA	n_drugs
DC8ZTR0	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMTGBAX	Pomalidomide	.	.	Multiple Myeloma in Relapse	ClinicalTrials.gov	Phase 2	.					3
DCAKB2J	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMTGBAX	Pomalidomide	.	.	Multiple Myeloma, Refractory	ClinicalTrials.gov	Phase 2	.					3
DCD4CLW	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DM8I94Y	Venetoclax	Approved	34.0	DMTA5OE	Azacitidine	.	.	AML	ClinicalTrials.gov	Phase 2	.					3
DCV3MVY	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DM8I94Y	Venetoclax	Approved	34.0	DMTA5OE	Azacitidine	.	.	AML, Adult	ClinicalTrials.gov	Phase 2	.					3
DCVY538	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DM8I94Y	Venetoclax	.	.	Relapsed and Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCW7GQD	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMM0XGL	Idarubicin	Approved	34.0	DMZD5QR	Cytarabine	.	.	Acute Myeloid Leukemia (Relapsed/Refractory)	ClinicalTrials.gov	Phase 2	.					3
DCWX30C	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DM48K0X	Carfilzomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 2	.					3
DCZGR39	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DM48K0X	Carfilzomib	.	.	Multiple Myeloma in Relapse	ClinicalTrials.gov	Phase 2	.					3
DC4GGQ5	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMNO38U	Bortezomib	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC7VXON	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DM73A5J	Lenalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DC8H0S7	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWSUL	Lomustine	Approved	34.0	DMXZRW0	DTI-015	.	.	Glioblastoma Multiforme	ClinicalTrials.gov	Phase 1	.					3
DCWBO0J	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DM6Q7U4	Lenalidomide	Phase 3 Trial	25.0	DMMIU2C	Methylprednisolone	.	.	Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCZP0J4	DMBD4K3	Selinexor	Phase 2 Trial	21.0	DMMWZET	Dexamethasone	Phase 3 Trial	25.0	DMTGBAX	Pomalidomide	.	.	Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCD5329	DM7A8TW	Ezetimibe	Approved	34.0	DMF28YC	Atorvastatin	Phase 3 Trial	25.0	DMFKXDY	Fenofibrate	.	.	Pharmacokinetics	ClinicalTrials.gov	Phase 1	.					3
DC6TWJR	DM30SGU	Simvastatin	Approved	34.0	DMF28YC	Atorvastatin	Phase 3 Trial	25.0	DMMIQ7G	Rosuvastatin	.	.	Hypercholesterolemia	ClinicalTrials.gov	Phase 3	.					3
DCFJ0RA	DM30SGU	Simvastatin	Approved	34.0	DM672AH	Aspirin	Phase 3 Trial	25.0	DMTL5Q0	Losartan	.	.	Covid-19	ClinicalTrials.gov	Phase 3	.					3
DCFE6EK	DM30SGU	Simvastatin	Approved	34.0	DMF28YC	Atorvastatin	Phase 3 Trial	25.0	DMMIQ7G	Rosuvastatin	.	.	Hypercholesterolemia	ClinicalTrials.gov	Phase 1	.					3
DCYILLX	DM30SGU	Simvastatin	Approved	34.0	DMF28YC	Atorvastatin	Phase 3 Trial	25.0	DMMIQ7G	Rosuvastatin	.	.	Diabetes Mellitus, Type 2	ClinicalTrials.gov	Phase 1	.					3
DC0A32A	DM30SGU	Simvastatin	Approved	34.0	DMDASC6	Metformin	Investigative	0.0	DMQCTIH	Digoxin	.	.	Advanced Pancreatic Cancer	ClinicalTrials.gov	Phase 1	.					3
DC9FS1F	DM8VCBE	Ibuprofen	Approved	34.0	DMUIE76	Acetaminophen	Approved	34.0	DMXLKHV	Oxycodone	.	.	Sinusitis	ClinicalTrials.gov	Phase 4	.					3
DCFTU1T	DM8VCBE	Ibuprofen	Approved	34.0	DMQ2JO5	Hydrocodone	Approved	34.0	DMUIE76	Acetaminophen	.	.	Nail Diseases	ClinicalTrials.gov	Phase 4	.					3
DCGUXXA	DM8VCBE	Ibuprofen	Approved	34.0	DMTK234	Piroxicam	Approved	34.0	DMUIE76	Acetaminophen	.	.	Hypertension	ClinicalTrials.gov	Phase 4	.					3
DC3IHWC	DM8VCBE	Ibuprofen	Approved	34.0	DM8VCBE	Ibuprofen	Approved	34.0	DM8VCBE	Ibuprofen	.	.	Fever	ClinicalTrials.gov	Phase 3	.					3
DCUYRGY	DM8VCBE	Ibuprofen	Approved	34.0	DMUIE76	Acetaminophen	Approved	34.0	DMXLKHV	Oxycodone	.	.	Surgery	ClinicalTrials.gov	Phase 2	.					3
DCXO3AB	DM8VCBE	Ibuprofen	Approved	34.0	DMP9HBO	Sucralfate	Approved	34.0	DMUIE76	Acetaminophen	.	.	Herpangina	ClinicalTrials.gov	Phase 2	.					3
DCYH03A	DM8VCBE	Ibuprofen	Approved	34.0	DMUIE76	Acetaminophen	Approved	34.0	DMXLKHV	Oxycodone	.	.	Chronic Rhinosinusitis (Diagnosis)	ClinicalTrials.gov	Phase 2	.					3
DCP2633	DM8VCBE	Ibuprofen	Approved	34.0	DMRMS0L	Morphine	Approved	34.0	DMUIE76	Acetaminophen	.	.	Postoperative Pain	ClinicalTrials.gov	Phase 1	.					3
DC0U7CU	DM8VCBE	Ibuprofen	Approved	34.0	DMF28YC	Atorvastatin	Phase 3 Trial	25.0	DMUIE76	Acetaminophen	.	.	Osteoarthritis	ClinicalTrials.gov	Phase 1	.					3
DC3MGX3	DM8VCBE	Ibuprofen	Approved	34.0	DMUIE76	Acetaminophen	Approved	34.0	DMXLKHV	Oxycodone	.	.	Adenotonsillectomy	ClinicalTrials.gov	Phase 1	.					3
DC66M1D	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMUYKBZ	Cyclosporin A	Phase 2 Trial	21.0	DMZ7XNQ	Tacrolimus	.	.	Kidney Transplantation	ClinicalTrials.gov	Phase 4	.					3
DC9852W	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DM4BDON	Methylprednisolone	Phase 3 Trial	25.0	DMZ7XNQ	Tacrolimus	.	.	Kidney Transplantation	ClinicalTrials.gov	Phase 4	.					3
DC9C9H9	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DM4BDON	Methylprednisolone	Phase 3 Trial	25.0	DMZ7XNQ	Tacrolimus	.	.	Renal Transplantation	ClinicalTrials.gov	Phase 4	.					3
DCNKNWM	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMUYKBZ	Cyclosporin A	Phase 2 Trial	21.0	DMZ7XNQ	Tacrolimus	.	.	Liver Transplantation	ClinicalTrials.gov	Phase 4	.					3
DCOUY5O	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DM4BDON	Methylprednisolone	Phase 3 Trial	25.0	DMZ7XNQ	Tacrolimus	.	.	Liver Transplantation	ClinicalTrials.gov	Phase 4	.					3
DC81D3X	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DM4BDON	Methylprednisolone	Phase 3 Trial	25.0	DMQ8FR2	Prednisolone	.	.	Systemic Lupus Erythematosus, Lupus Nephritis	ClinicalTrials.gov	Phase 3	.					3
DC2TH11	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMGW1ID	Sirolimus	Phase 3	25.0	DMUYKBZ	Cyclosporin A	.	.	Acute Lymphoblastic Leukemia	ClinicalTrials.gov	Phase 2	.					3
DCXMKNG	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMUYKBZ	Cyclosporin A	Phase 2 Trial	21.0	DMVRLT7	Fludarabine	.	.	Adult Acute Myeloid Leukemia With 11q23 (MLL) Abnormalities	ClinicalTrials.gov	Phase 2	.					3
DCZDO0K	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DM4BDON	Methylprednisolone	Phase 3 Trial	25.0	DMUYKBZ	Cyclosporin A	.	.	Familial Lipoprotein Lipase Deficiency	ClinicalTrials.gov	Phase 2	.					3
DC20QJN	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMQ8FR2	Prednisolone	Approved	34.0	DMXZAL2	Hydroxychloroquine	.	.	Lupus Nephritis	ClinicalTrials.gov	Phase 1	.					3
DC6CQ1B	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMUYKBZ	Cyclosporin A	Phase 2 Trial	21.0	DMVRLT7	Fludarabine	.	.	Accelerated Phase Chronic Myelogenous Leukemia	ClinicalTrials.gov	Phase 1	.					3
DCMN5XC	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMUYKBZ	Cyclosporin A	Phase 2 Trial	21.0	DMVRLT7	Fludarabine	.	.	Acute Myeloid Leukemia/Transient Myeloproliferative Disorder	ClinicalTrials.gov	Phase 1	.					3
DCQ65OC	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMQ8FR2	Prednisolone	Approved	34.0	DMUYKBZ	Cyclosporin A	.	.	Heart Transplantation	ClinicalTrials.gov	Phase 1	.					3
DCS54G5	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMVRLT7	Fludarabine	Approved	34.0	DMZ7XNQ	Tacrolimus	.	.	Systemic Scleroderma	ClinicalTrials.gov	Phase 1	.					3
DC1564L	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMUYKBZ	Cyclosporin A	Phase 2 Trial	21.0	DMVRLT7	Fludarabine	.	.	Adult Acute Myeloid Leukemia in Remission	ClinicalTrials.gov	Phase 1	.					3
DCGZFSP	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMRBMAU	Mycophenolic acid	Investigative	0.0	DMZ7XNQ	Tacrolimus	.	.	Kidney Transplant	ClinicalTrials.gov	Phase 1	.					3
DCINNR2	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMOLNHF	Melphalan	Phase 2 Trial	21.0	DMUYKBZ	Cyclosporin A	.	.	Refractory Multiple Myeloma	ClinicalTrials.gov	Phase 1	.					3
DCJKVRN	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMLPAOB	Allopurinol	Approved	34.0	DMP6SC2	Irinotecan	.	.	Small-cell Lung Cancer	ClinicalTrials.gov	Phase 1	.					3
DCUTAIB	DMPQAGE	Mycophenolate mofetil	Investigative	0.0	DMUYKBZ	Cyclosporin A	Phase 2 Trial	21.0	DMVRLT7	Fludarabine	.	.	Recurrent Renal Cell Cancer	ClinicalTrials.gov	Phase 1	.					3
DC9UEN0	DM6LOQU	Celecoxib	Approved	34.0	DM6T924	Gabapentin	Approved	34.0	DMMQ8ZG	Furosemide	.	.	Colorectal Disorders	ClinicalTrials.gov	Phase 4	.					3
DC5PGB5	DM6LOQU	Celecoxib	Approved	34.0	DMDI269	Docetaxel	Approved	34.0	DMMX2E6	Pemetrexed	.	.	Lung Cancer	ClinicalTrials.gov	Phase 2	.					3
DCKALKM	DM6LOQU	Celecoxib	Approved	34.0	DMUIE76	Acetaminophen	Approved	34.0	DMXLKHV	Oxycodone	.	.	Tonsillectomy	ClinicalTrials.gov	Phase 2	.					3
DCL7TZ8	DM6LOQU	Celecoxib	Approved	34.0	DMQNWRD	Oxaliplatin	Approved	34.0	DMTS85L	Capecitabine	.	.	Gastric Carcinoma	ClinicalTrials.gov	Phase 2	.					3
DCCD0PN	DM6LOQU	Celecoxib	Approved	34.0	DM672AH	Aspirin	Phase 3 Trial	25.0	DMI4EL5	Ketorolac	.	.	Postoperative Pain, Acute	ClinicalTrials.gov	Phase 1	.					3
DCT30B6	DM6LOQU	Celecoxib	Approved	34.0	DM4QTBN	Isotretinoin	Phase 3 Trial	25.0	DMKECZD	Temozolomide	.	.	Brain and Central Nervous System Tumors	ClinicalTrials.gov	Phase 1	.					3
DC4265Y	DM6LOQU	Celecoxib	Approved	34.0	DMQL8XJ	Decitabine	Approved	34.0	DMR5GSB	Tetrahydrouridine	.	.	Neoplasm Metastasis	ClinicalTrials.gov	Phase 1	.					3
DC75JV6	DM6LOQU	Celecoxib	Approved	34.0	DMG281S	Carboplatin	Approved	34.0	DMLB81S	Paclitaxel	.	.	Cancer	ClinicalTrials.gov	Phase 1	.					3
DC7LCRZ	DM7IW9J	Ramelteon	Approved	34.0	DM8RZ9H	Eszopiclone	Approved	34.0	DMWOSKJ	Zolpidem	.	.	Marijuana Dependence	ClinicalTrials.gov	Phase 1	.					3
DCJEHWA	DM2AQ5N	Spironolactone	Phase 3 Trial	25.0	DM2AQ5N	Spironolactone	Phase 3 Trial	25.0	DMUSZHD	Hydrochlorothiazide	.	.	Metabolic Diseases	ClinicalTrials.gov	Phase 1	.					3
DCCPSYD	DM93VBZ	LY2835219	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMNP60F	Anastrozole	.	.	Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DC24QBY	DM93VBZ	LY2835219	Approved	34.0	DMNP60F	Anastrozole	Approved	34.0	DMTEOOS	Loperamide	.	.	Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DC3V2G3	DM93VBZ	LY2835219	Approved	34.0	DMH07Y3	Letrozole	Approved	34.0	DMNP60F	Anastrozole	.	.	Recurrent Endometrial Carcinoma	ClinicalTrials.gov	Phase 2	.					3
DC5BMCN	DM93VBZ	LY2835219	Approved	34.0	DMAQ469	Gonadorelin	Approved	34.0	DMH07Y3	Letrozole	.	.	Early Breast Cancer	ClinicalTrials.gov	Phase 2	.					3
DCEM6V9	DM93VBZ	LY2835219	Approved	34.0	DMDASC6	Metformin	Investigative	0.0	DMH07Y3	Letrozole	.	.	Endometrial Cancer	ClinicalTrials.gov	Phase 2	.					3
DCEQDY1	DM93VBZ	LY2835219	Approved	34.0	DMKECZD	Temozolomide	Approved	34.0	DMP6SC2	Irinotecan	.	.	Neoplasms	ClinicalTrials.gov	Phase 2	.					3
DCNVPW7	DM93VBZ	LY2835219	Approved	34.0	DMKECZD	Temozolomide	Approved	34.0	DMP6SC2	Irinotecan	.	.	Sarcoma, Ewing	ClinicalTrials.gov	Phase 2	.					3
DCL0TJ2	DM93VBZ	LY2835219	Approved	34.0	DM93VBZ	LY2835219	Approved	34.0	DM93VBZ	LY2835219	.	.	HR+/HER2- Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DCNZB8A	DM93VBZ	LY2835219	Approved	34.0	DMKECZD	Temozolomide	Approved	34.0	DMP6SC2	Irinotecan	.	.	Relapsed Solid Tumor	ClinicalTrials.gov	Phase 1	.					3
DC48Q2N	DMPFN6Y	Olanzapine	Approved	34.0	DMPRI8G	Buprenorphine	Approved	34.0	DMTO13J	Clonazepam	.	.	Suicide Crisis Syndrome	ClinicalTrials.gov	Phase 4	.					3
DC98V7V	DMIK367	Procarbazine	Approved	34.0	DMINOX3	Vincristine	Approved	34.0	DMMWSUL	Lomustine	.	.	Brain and Central Nervous System Tumors	ClinicalTrials.gov	Phase 3	.					3
DC487YF	DMIK367	Procarbazine	Approved	34.0	DMINOX3	Vincristine	Approved	34.0	DMMWSUL	Lomustine	.	.	Brain and Central Nervous System Tumors	ClinicalTrials.gov	Phase 2	.					3
DC61XKW	DM8QB1D	Olaparib	Approved	34.0	DMKECZD	Temozolomide	Approved	34.0	DMP6SC2	Irinotecan	.	.	Ewing Sarcoma	ClinicalTrials.gov	Phase 1	.					3
DCBJPXX	DMCZGRE	Dolutegravir	Approved	34.0	DMI347A	Lamivudine	Approved	34.0	DMMN36E	Abacavir	.	.	HIV-1-infection	ClinicalTrials.gov	Phase 4	.					3
DCFT2DA	DMCZGRE	Dolutegravir	Approved	34.0	DMN3GCH	Darunavir	Approved	34.0	DMU764S	Ritonavir	.	.	HIV-infection/Aids	ClinicalTrials.gov	Phase 4	.					3
DCNCFTE	DMCZGRE	Dolutegravir	Approved	34.0	DMN3GCH	Darunavir	Approved	34.0	DMU764S	Ritonavir	.	.	HIV Infections	ClinicalTrials.gov	Phase 4	.					3
DCGBRQN	DMCZGRE	Dolutegravir	Approved	34.0	DMN3GCH	Darunavir	Approved	34.0	DMU764S	Ritonavir	.	.	HIV-Infection	ClinicalTrials.gov	Phase 3	.					3
DC0VZMQ	DMCZGRE	Dolutegravir	Approved	34.0	DMCZGRE	Dolutegravir	Approved	34.0	DMI347A	Lamivudine	.	.	HIV-1 Infection	ClinicalTrials.gov	Phase 2	.					3
DC6I3RZ	DMCZGRE	Dolutegravir	Approved	34.0	DMMEAGO	BMS-955176	Phase 2	21.0	DMSYRBX	Atazanavir	.	.	HIV Infections	ClinicalTrials.gov	Phase 2	.					3
DCK6V4R	DMCZGRE	Dolutegravir	Approved	34.0	DMI347A	Lamivudine	Approved	34.0	DMSYRBX	Atazanavir	.	.	HIV-1 Infection	ClinicalTrials.gov	Phase 2	.					3
DC3W8PO	DMCZGRE	Dolutegravir	Approved	34.0	DMTL94F	Maraviroc	Approved	34.0	DMWE2N4	Auranofin	.	.	Chronic Infection	ClinicalTrials.gov	Phase 1	.					3
DC6FEJE	DMCZGRE	Dolutegravir	Approved	34.0	DMI347A	Lamivudine	Approved	34.0	DMMN36E	Abacavir	.	.	HIV	ClinicalTrials.gov	Phase 1	.					3
DC7HBSZ	DMCZGRE	Dolutegravir	Approved	34.0	DMI347A	Lamivudine	Approved	34.0	DMJ0QOW	Rilpivirine	.	.	HIV Infections	ClinicalTrials.gov	Phase 1	.					3
DCC6D7R	DMCZGRE	Dolutegravir	Approved	34.0	DMTL94F	Maraviroc	Approved	34.0	DMUPE07	Nicotinamide	.	.	Chronic Infection	ClinicalTrials.gov	Phase 1	.					3
DCLFU0F	DMCZGRE	Dolutegravir	Approved	34.0	DMUPE07	Nicotinamide	Approved	34.0	DMWE2N4	Auranofin	.	.	Chronic Infection	ClinicalTrials.gov	Phase 1	.					3
DCUEQ7V	DMCZGRE	Dolutegravir	Approved	34.0	DMI347A	Lamivudine	Approved	34.0	DMMN36E	Abacavir	.	.	Human immunodeficiency virus infection	TTD Database	Phase 1	.					3
DCB3E7O	DMCZGRE	Dolutegravir	Approved	34.0	DMMIQ7G	Rosuvastatin	Approved	34.0	DMN4H8N	KAF156	.	.	Malaria	ClinicalTrials.gov	Phase 1	.					3
DCZ372P	DML4ZOT	Lidocaine	Approved	34.0	DMUZPJ5	Cisatracurium	Approved	34.0	DMVEK07	Magnesium Sulfate	.	.	Neuromuscular Block	ClinicalTrials.gov	Phase 4	.					3
DC4WQ21	DML4ZOT	Lidocaine	Approved	34.0	DMU7YEL	Sufentanil	Approved	34.0	DMXOELT	Midazolam	.	.	Bronchoscopy	ClinicalTrials.gov	Phase 1	.					3
DCQ4S6G	DML4ZOT	Lidocaine	Approved	34.0	DMOSQGU	Nalbuphine	Approved	34.0	DMXOELT	Midazolam	.	.	Conscious Sedation Failure During Procedure	ClinicalTrials.gov	Phase 1	.					3
DCZ6JLT	DML4ZOT	Lidocaine	Approved	34.0	DMOSQGU	Nalbuphine	Approved	34.0	DMTXIYM	Propofol	.	.	Conscious Sedation Failure During Procedure	ClinicalTrials.gov	Phase 1	.					3
DC04BGN	DM5SXUV	Repaglinide	Approved	34.0	DMDASC6	Metformin	Investigative	0.0	DMGDKXN	Sitagliptin	.	.	Type 2 Diabetes Mellitus	ClinicalTrials.gov	Phase 4	.					3
DC71KZN	DM5SXUV	Repaglinide	Approved	34.0	DMKBJWP	Caffeine	Approved	34.0	DMSV12M	Isavuconazole	.	.	Pharmacokinetics of Repaglinide	ClinicalTrials.gov	Phase 1	.					3
DCCHOBT	DMBDAZV	Amlodipine	Approved	34.0	DM2R68E	Ramipril	Phase 2 Trial	21.0	DMUSZHD	Hydrochlorothiazide	.	.	Hypertension	ClinicalTrials.gov	Phase 4	.					3
DCIBFV5	DMBDAZV	Amlodipine	Approved	34.0	DM72JXH	Losartan	Phase 3 Trial	25.0	DMUSZHD	Hydrochlorothiazide	.	.	Hypertension	ClinicalTrials.gov	Phase 4	.					3
DCF4LLD	DMBDAZV	Amlodipine	Approved	34.0	DM2R68E	Ramipril	Phase 2 Trial	21.0	DMUSZHD	Hydrochlorothiazide	.	.	Hypertension	ClinicalTrials.gov	Phase 3	.					3
DCGCOKA	DMBDAZV	Amlodipine	Approved	34.0	DMREUQ6	Valsartan	Phase 3 Trial	25.0	DMUSZHD	Hydrochlorothiazide	.	.	Hypertension	ClinicalTrials.gov	Phase 3	.					3
DCT5GO7	DMBDAZV	Amlodipine	Approved	34.0	DMNKG1Z	Atenolol	Approved	34.0	DMTL5Q0	Losartan	.	.	Cerebral Small Vessel Diseases	ClinicalTrials.gov	Phase 3	.					3
DC2QQ2G	DMBDAZV	Amlodipine	Approved	34.0	DMBDAZV	Amlodipine	Approved	34.0	DMS3GX2	Telmisartan	.	.	Hypertension	ClinicalTrials.gov	Phase 1	.					3
DC547K2	DMBDAZV	Amlodipine	Approved	34.0	DMMIQ7G	Rosuvastatin	Approved	34.0	DMS3GX2	Telmisartan	.	.	Hypertension and Dyslipidemia	ClinicalTrials.gov	Phase 1	.					3
DC77UG3	DMQL8XJ	Decitabine	Approved	34.0	DMTA5OE	Azacitidine	Approved	34.0	DMTD7AB	Pracinostat	.	.	Myelodysplastic Syndrome	ClinicalTrials.gov	Phase 2	.					3
DCOST64	DM1DX4Q	Eribulin	Approved	34.0	DMF57DM	Pazopanib	Approved	34.0	DMG3Y89	Trabectedin	.	.	Sarcoma,Soft Tissue	ClinicalTrials.gov	Phase 3	.					3
DCUAJZ7	DM1DX4Q	Eribulin	Approved	34.0	DMTS85L	Capecitabine	Approved	34.0	DMVXFYE	Vinorelbine	.	.	Advanced Breast Cancer	ClinicalTrials.gov	Phase 3	.					3
DCHQSTE	DM1DX4Q	Eribulin	Approved	34.0	DM4HYMS	ABT-888	Phase 3	25.0	DMG281S	Carboplatin	.	.	Breast Cancer Stage IV	ClinicalTrials.gov	Phase 2	.					3
DCD96VH	DM1DX4Q	Eribulin	Approved	34.0	DM1DX4Q	Eribulin	Approved	34.0	DM5DSFZ	Rifampicin	.	.	Tumor	ClinicalTrials.gov	Phase 1	.					3
DCN7CE3	DM1DX4Q	Eribulin	Approved	34.0	DMKECZD	Temozolomide	Approved	34.0	DMP6SC2	Irinotecan	.	.	Refractory Solid Tumors	ClinicalTrials.gov	Phase 1	.					3
DCBSVZL	DM471KJ	Omeprazole	Approved	34.0	DM4EGV0	Linaclotide	Approved	34.0	DM7MLTR	Itopride	.	.	Functional Dyspepsia	ClinicalTrials.gov	Phase 4	.					3
DCN9TTW	DM471KJ	Omeprazole	Approved	34.0	DM7MLTR	Itopride	Phase 3	25.0	DMSAOWQ	Lactulose	.	.	Functional Dyspepsia	ClinicalTrials.gov	Phase 4	.					3
DCXJHN7	DM471KJ	Omeprazole	Approved	34.0	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMYJUNT	Indomethacin	.	.	Squamous Cell Carcinoma of the Oral Cavity	ClinicalTrials.gov	Phase 2	.					3
DC0MNTM	DM471KJ	Omeprazole	Approved	34.0	DM4M1SG	Clarithromycin	Phase 2 Trial	21.0	DMUYNEI	Amoxicillin	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 1	.					3
DCRV9OK	DM471KJ	Omeprazole	Approved	34.0	DM4O2Z7	Cyclophosphamide	Approved	34.0	DMYJUNT	Indomethacin	.	.	Breast Neoplasm	ClinicalTrials.gov	Phase 1	.					3
DC5VI5Z	DM7ICNU	Doxycycline	Approved	34.0	DMMZXIW	Rabeprazole	Approved	34.0	DMTIVEN	Metronidazole	.	.	Helicobacter Pylori Infection	ClinicalTrials.gov	Phase 4	.					3
DC8MZW4	DM7ICNU	Doxycycline	Approved	34.0	DMD5JU8	Cephalexin	Approved	34.0	DMMC345	Cefadroxil	.	.	Infections Joint Prosthetic	ClinicalTrials.gov	Phase 4	.					3
DC8NTS1	DM7ICNU	Doxycycline	Approved	34.0	DM9AJRB	Zinc Sulfate	Approved	34.0	DMXZAL2	Hydroxychloroquine	.	.	COVID-19	ClinicalTrials.gov	Phase 4	.					3
DCBP0V8	DM7ICNU	Doxycycline	Approved	34.0	DMI6HUW	Terbinafine	Approved	34.0	DMTIVEN	Metronidazole	.	.	Ulcerative Colitis	ClinicalTrials.gov	Phase 2	.					3
DCKWPHW	DM7ICNU	Doxycycline	Approved	34.0	DMCEW64	Ceftriaxone	Approved	34.0	DMTIVEN	Metronidazole	.	.	Pelvic Inflammatory Disease	ClinicalTrials.gov	Phase 2	.					3
DCY6JTI	DM2OZ3G	Ixabepilone	Approved	34.0	DMTS85L	Capecitabine	Approved	34.0	DMZAL8C	Motesanib	.	.	Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DCOADDT	DM3OWT4	Tindamax	Approved	34.0	DM7BN0X	Esomeprazole	Approved	34.0	DMS60RB	Levofloxacin	.	.	Helicobacter Infection	ClinicalTrials.gov	Phase 4	.					3
DC35L9F	DM1WEHC	Buparlisib	Phase 3	25.0	DMH07Y3	Letrozole	Approved	34.0	DMMX75K	LEE011	.	.	Advanced or Metastatic Breast Cancer	ClinicalTrials.gov	Phase 1	.					3
DC52YI1	DM3P6V7	Furazolidone	Approved	34.0	DMUYNEI	Amoxicillin	Approved	34.0	DMXYLQ3	Lansoprazole	.	.	Functional Dyspepsia	ClinicalTrials.gov	Phase 4	.					3
DCOC1TJ	DM3P6V7	Furazolidone	Approved	34.0	DMXYLQ3	Lansoprazole	Approved	34.0	DMZA017	Tetracycline	.	.	Functional Dyspepsia	ClinicalTrials.gov	Phase 4	.					3
DC1WIT6	DMB4OLE	Propofol	Investigative	0.0	DMY9BMK	Rocuronium	Approved	34.0	DMZTXCH	Remifentanil	.	.	Anesthesia	ClinicalTrials.gov	Phase 4	.					3
DCETHLE	DMB4OLE	Propofol	Investigative	0.0	DMC9O43	Sevoflurane	Phase 3 Trial	25.0	DMZTXCH	Remifentanil	.	.	PONV	ClinicalTrials.gov	Phase 4	.					3
DCZL14Y	DMB4OLE	Propofol	Investigative	0.0	DMY9BMK	Rocuronium	Approved	34.0	DMZTXCH	Remifentanil	.	.	Postoperative Confusion	ClinicalTrials.gov	Phase 4	.					3
DCMBZUB	DMB4OLE	Propofol	Investigative	0.0	DMY9BMK	Rocuronium	Approved	34.0	DMY9BMK	Rocuronium	.	.	Anesthesia	ClinicalTrials.gov	Phase 3	.					3
DC80MV1	DMB4OLE	Propofol	Investigative	0.0	DMVU687	Esketamine	Phase 3	25.0	DMZTXCH	Remifentanil	.	.	Drug Effect	ClinicalTrials.gov	Phase 1	.					3
DCC6E9S	DMB4OLE	Propofol	Investigative	0.0	DMU7YEL	Sufentanil	Approved	34.0	DMY9BMK	Rocuronium	.	.	Hemodynamic Instability	ClinicalTrials.gov	Phase 1	.					3
